,company,name,Срок годности:,volume,price,Год выпуска:,Группа ароматов:,Верхние ноты:,Ноты сердца:,Базовые ноты:,Страна производства:,Производитель:
3451,Chris-Adams,Catch-Me,36 месяцев с момента апробирования,0,0,,фужерные,базилик;бергамот;лимон,герань;корица;лаванда;полынь;шалфей;иланг-иланг,дубовый мох;кумарин;мускус,Франция,
3452,Chris-Adams,Dolby-Sport,36 месяцев с момента апробирования,0,0,2018,фруктовые;восточные,бергамот;калон;мандарин;яблоко,гвоздика;корица;лист фиалки;слива,амбра;ваниль;мускус;древесные ноты,Франция,
3453,Chris-Adams,Reincarnation,36 месяцев с момента апробирования,0,0,2019,древесные;цветочные,ананас;бергамот;лайм;лимон;слива,жасмин;роза;цикламен;душица,белый мускус;кедр;сандал,Франция,
3454,Chris-Adams,Signature,36 месяцев с момента апробирования,0,0,,фруктовые;цветочные,красные фрукты;специи;танжерин;зеленые ноты,гардения;жасмин;ландыш;иланг-иланг,ваниль;мускус;сандал;смолы,Франция,
3455,Chris-Adams,Nobleman,36 месяцев с момента апробирования,0,0,2019,древесные;мускусные,апельсин;бергамот;кардамон;лайм;мандарин;мускатный шалфей;мята,жасмин;ландыш;слива,белый мускус;бобы тонка;ваниль;кедр,Франция,
3456,Chris-Adams,Powerful,36 месяцев с момента апробирования,0,0,2019,древесные;цветочные,ананас;апельсин;грейпфрут;перец;слива;тархун;шалфей;зеленые ноты,герань;жасмин;ландыш;роза,белый мускус;кедр;сандал,Франция,
3457,Chris-Adams,Active-Man-Blanc,36 месяцев с момента апробирования,0,0,2013,древесные;амбровые,бергамот;кардамон;персик,бобы тонка;мускатный шалфей,амбра;ваниль;мускус,Франция,
3458,Chris-Adams,Classic-Denim-Man,36 месяцев с момента апробирования,0,0,2016,восточные;цитрусовые;древесные,анис;бергамот;гвоздика;лаванда;лайм;лимон;нероли;цитрусы;ягоды можжевельника;водные ноты;фруктовые ноты,кедр;пачули;роза;фиалка;древесина,амбра;ваниль;дубовый мох;кожа;лабданум;сандал;солнечные ноты;пудровые ноты,Франция,
3459,Chris-Adams,Destiny,36 месяцев с момента апробирования,0,0,2018,древесные;пряные,лист фиалки;мандарин;перец,мускатный орех;пачули;сандал,бобы тонка;дубовый мох;мускус,Франция,
3460,Cavalier,Oud-De-Profumo,36 месяцев с момента апробирования,0,0,,,лаванда;мускатный орех;шафран,уд,мускус;пачули,Италия,
3461,Carven,Paris-Alexandrie,36 месяцев с момента апробирования,0,0,2019,фужерные;пряные,лаванда;лист фиалки,мускатный орех;олибанум;перец;семена моркови,мох;пачули,Франция,Jacques Bogart Group
3462,Carven,Paris-Tanger,36 месяцев с момента апробирования,0,0,2019,древесные;пряные,грейпфрут;кардамон;мандарин,кипарис;элеми;нагармота,кедр;светлое дерево;гваяк,Франция,Jacques Bogart Group
3463,Carven,Vetiver-Dry,36 месяцев с момента апробирования,0,0,1988,древесные;ароматические,лаванда;мандарин;шалфей;петитгрейн,белый кедр;бергамот;ветивер;гвоздика;жасмин;ирис;сандал,амбра;дубовый мох;мускус;мирра,Франция,Jacques Bogart Group
